product_id,product_name,return_reason,product_category,order_count,return_count,total_refunded,avg_refund,return_rate_percent
237,"compact headphones","arrived damaged",electronics,52,2,216.02,108.01,3.85
237,"compact headphones",defective,electronics,52,2,185.16,92.58,3.85
237,"compact headphones","found a better price",electronics,52,2,92.58,46.29,3.85
328,"portable camera","changed mind",electronics,52,2,151.96,75.98,3.85
328,"portable camera",defective,electronics,52,2,113.97,56.98,3.85
328,"portable camera","wrong item",electronics,52,2,303.92,151.96,3.85
331,"compact camera","no longer needed",electronics,52,2,1746.2,873.1,3.85
331,"compact camera","product did not match description",electronics,52,2,2095.44,1047.72,3.85
489,"smart headphones","found a better price",electronics,52,2,2916.72,1458.36,3.85
489,"smart headphones","no longer needed",electronics,52,2,2916.72,1458.36,3.85
550,"wireless camera","item arrived late",electronics,52,2,677.3,338.65,3.85
550,"wireless camera","no longer needed",electronics,52,2,812.76,406.38,3.85
579,"portable camera","no longer needed",electronics,52,2,1045.83,522.91,3.85
601,"compact speaker","no longer needed",electronics,52,2,1281.66,640.83,3.85
601,"compact speaker","wrong item",electronics,52,2,3417.76,1708.88,3.85
731,"smart monitor","changed mind",electronics,52,2,1485.2,742.6,3.85
731,"smart monitor","found a better price",electronics,52,2,1782.24,891.12,3.85
731,"smart monitor","wrong item",electronics,52,2,594.08,297.04,3.85
871,"wireless speaker","found a better price",electronics,52,2,774.92,387.46,3.85
951,"wireless camera","changed mind",electronics,52,2,96.56,48.28,3.85
951,"wireless camera","wrong item",electronics,52,2,48.28,24.14,3.85
60,"compact camera","found a better price",electronics,53,2,696.3,348.15,3.77
149,"portable monitor","arrived damaged",electronics,53,2,722.7,361.35,3.77
149,"portable monitor","found a better price",electronics,53,2,481.8,240.9,3.77
193,"portable monitor","no longer needed",electronics,53,2,90.45,45.22,3.77
193,"portable monitor","wrong item",electronics,53,2,90.45,45.22,3.77
395,"portable headphones","found a better price",electronics,53,2,3565.0,1782.5,3.77
395,"portable headphones","no longer needed",electronics,53,2,2852.0,1426.0,3.77
483,"wireless monitor","wrong item",electronics,53,2,1313.16,656.58,3.77
594,"compact headphones","arrived damaged",electronics,53,2,275.38,137.69,3.77
594,"compact headphones","wrong item",electronics,53,2,157.36,78.68,3.77
759,"wireless headphones","no longer needed",electronics,53,2,1884.0,942.0,3.77
759,"wireless headphones","wrong item",electronics,53,2,1507.2,753.6,3.77
777,"compact speaker","product did not match description",electronics,53,2,594.5,297.25,3.77
903,"smart speaker","arrived damaged",electronics,53,2,845.1,422.55,3.77
1062,"portable speaker","arrived damaged",electronics,53,2,2590.08,1295.04,3.77
1062,"portable speaker","no longer needed",electronics,53,2,3885.12,1942.56,3.77
1062,"portable speaker","product did not match description",electronics,53,2,863.36,431.68,3.77
1062,"portable speaker","wrong item",electronics,53,2,1295.04,647.52,3.77
1173,"compact speaker","found a better price",electronics,53,2,1088.19,544.1,3.77
8,"wireless headphones",defective,electronics,54,2,1001.84,500.92,3.7
8,"wireless headphones","found a better price",electronics,54,2,250.46,125.23,3.7
8,"wireless headphones","wrong item",electronics,54,2,375.69,187.84,3.7
42,"wireless speaker","changed mind",electronics,54,2,1032.81,516.4,3.7
42,"wireless speaker","found a better price",electronics,54,2,3098.43,1549.21,3.7
42,"wireless speaker","product did not match description",electronics,54,2,2409.89,1204.94,3.7
191,"portable speaker","changed mind",electronics,54,2,59.5,29.75,3.7
267,"wireless monitor","item arrived late",electronics,54,2,879.0,439.5,3.7
267,"wireless monitor","no longer needed",electronics,54,2,439.5,219.75,3.7
267,"wireless monitor","product did not match description",electronics,54,2,439.5,219.75,3.7
346,"compact speaker",defective,electronics,54,2,493.01,246.5,3.7
346,"compact speaker","product did not match description",electronics,54,2,140.86,70.43,3.7
686,"wireless monitor","arrived damaged",electronics,54,2,1575.04,787.52,3.7
686,"wireless monitor","item arrived late",electronics,54,2,984.4,492.2,3.7
686,"wireless monitor","no longer needed",electronics,54,2,1181.28,590.64,3.7
686,"wireless monitor","product did not match description",electronics,54,2,393.76,196.88,3.7
686,"wireless monitor","wrong item",electronics,54,2,1378.16,689.08,3.7
735,"portable headphones",defective,electronics,54,2,875.95,437.98,3.7
735,"portable headphones","no longer needed",electronics,54,2,700.76,350.38,3.7
735,"portable headphones","product did not match description",electronics,54,2,1051.14,525.57,3.7
797,"portable headphones","wrong item",electronics,54,2,607.14,303.57,3.7
924,"portable headphones","changed mind",electronics,54,2,838.47,419.24,3.7
924,"portable headphones","found a better price",electronics,54,2,838.47,419.24,3.7
924,"portable headphones","product did not match description",electronics,54,2,1117.96,558.98,3.7
1150,"portable headphones","arrived damaged",electronics,54,2,1068.33,534.16,3.7
1150,"portable headphones","changed mind",electronics,54,2,1424.44,712.22,3.7
1164,"wireless speaker","arrived damaged",electronics,54,2,1308.6,654.3,3.7
1164,"wireless speaker","product did not match description",electronics,54,2,1308.6,654.3,3.7
1164,"wireless speaker","wrong item",electronics,54,2,1635.75,817.88,3.7
1251,"smart camera","arrived damaged",electronics,54,2,1962.28,981.14,3.7
1251,"smart camera","changed mind",electronics,54,2,1962.28,981.14,3.7
200,"portable speaker","item arrived late",electronics,55,2,524.46,262.23,3.64
242,"wireless monitor","changed mind",electronics,55,2,226.08,113.04,3.64
329,"portable speaker","arrived damaged",electronics,55,2,398.45,199.22,3.64
373,"smart headphones","arrived damaged",electronics,55,2,1156.72,578.36,3.64
403,"smart speaker",defective,electronics,55,2,2251.05,1125.52,3.64
403,"smart speaker","no longer needed",electronics,55,2,2251.05,1125.52,3.64
449,"portable camera",defective,electronics,55,2,2826.48,1413.24,3.64
449,"portable camera","product did not match description",electronics,55,2,2119.86,1059.93,3.64
665,"portable camera","no longer needed",electronics,55,2,1780.92,890.46,3.64
665,"portable camera","product did not match description",electronics,55,2,890.46,445.23,3.64
702,"smart headphones","found a better price",electronics,55,2,926.4,463.2,3.64
702,"smart headphones","no longer needed",electronics,55,2,648.48,324.24,3.64
702,"smart headphones","product did not match description",electronics,55,2,463.2,231.6,3.64
702,"smart headphones","wrong item",electronics,55,2,277.92,138.96,3.64
965,"smart speaker","wrong item",electronics,55,2,3772.8,1886.4,3.64
1047,"portable camera","changed mind",electronics,55,2,881.6,440.8,3.64
1047,"portable camera","no longer needed",electronics,55,2,705.28,352.64,3.64
1186,"compact speaker","product did not match description",electronics,55,2,1154.2,577.1,3.64
24,"compact headphones","found a better price",electronics,56,2,1791.0,895.5,3.57
24,"compact headphones","wrong item",electronics,56,2,2507.4,1253.7,3.57
95,"wireless camera","found a better price",electronics,56,2,242.85,121.43,3.57
95,"wireless camera","wrong item",electronics,56,2,485.7,242.85,3.57
138,"compact headphones","arrived damaged",electronics,56,2,896.9,448.45,3.57
138,"compact headphones",defective,electronics,56,2,1076.28,538.14,3.57
138,"compact headphones","found a better price",electronics,56,2,538.14,269.07,3.57
162,"wireless headphones","changed mind",electronics,56,2,65.7,32.85,3.57
162,"wireless headphones",defective,electronics,56,2,109.5,54.75,3.57
162,"wireless headphones","found a better price",electronics,56,2,175.2,87.6,3.57
162,"wireless headphones","item arrived late",electronics,56,2,43.8,21.9,3.57
173,"wireless monitor","arrived damaged",electronics,56,2,1764.45,882.23,3.57
298,"compact monitor","found a better price",electronics,56,2,1564.68,782.34,3.57
311,"smart camera","arrived damaged",electronics,56,2,360.36,180.18,3.57
311,"smart camera","changed mind",electronics,56,2,720.72,360.36,3.57
311,"smart camera",defective,electronics,56,2,900.9,450.45,3.57
343,"compact speaker","no longer needed",electronics,56,2,2734.62,1367.31,3.57
343,"compact speaker","product did not match description",electronics,56,2,3190.39,1595.19,3.57
382,"wireless monitor","arrived damaged",electronics,56,2,2852.36,1426.18,3.57
382,"wireless monitor","changed mind",electronics,56,2,1629.92,814.96,3.57
382,"wireless monitor",defective,electronics,56,2,4074.8,2037.4,3.57
587,"portable camera","item arrived late",electronics,56,2,539.4,269.7,3.57
587,"portable camera","wrong item",electronics,56,2,404.55,202.27,3.57
660,"portable speaker","changed mind",electronics,56,2,800.2,400.1,3.57
660,"portable speaker","product did not match description",electronics,56,2,1120.28,560.14,3.57
818,"compact monitor","arrived damaged",electronics,56,2,4601.0,2300.5,3.57
818,"compact monitor","changed mind",electronics,56,2,2300.5,1150.25,3.57
818,"compact monitor",defective,electronics,56,2,3220.7,1610.35,3.57
818,"compact monitor","no longer needed",electronics,56,2,1380.3,690.15,3.57
914,"smart headphones","arrived damaged",electronics,56,2,1377.65,688.83,3.57
914,"smart headphones","product did not match description",electronics,56,2,1377.65,688.82,3.57
1098,"portable speaker","found a better price",electronics,56,2,317.9,158.95,3.57
254,"portable monitor","changed mind",electronics,57,2,669.84,334.92,3.51
254,"portable monitor",defective,electronics,57,2,502.38,251.19,3.51
254,"portable monitor","wrong item",electronics,57,2,669.84,334.92,3.51
316,"portable monitor","found a better price",electronics,57,2,46.86,23.43,3.51
316,"portable monitor","item arrived late",electronics,57,2,93.72,46.86,3.51
389,"smart monitor","arrived damaged",electronics,57,2,611.88,305.94,3.51
406,"compact monitor",defective,electronics,57,2,774.27,387.13,3.51
519,"wireless monitor","arrived damaged",electronics,57,2,1018.59,509.29,3.51
519,"wireless monitor","wrong item",electronics,57,2,2037.18,1018.59,3.51
612,"compact headphones",defective,electronics,57,2,1204.68,602.34,3.51
612,"compact headphones","found a better price",electronics,57,2,803.12,401.56,3.51
612,"compact headphones","wrong item",electronics,57,2,602.34,301.17,3.51
188,"compact speaker","arrived damaged",electronics,58,2,676.98,338.49,3.45
188,"compact speaker","item arrived late",electronics,58,2,902.64,451.32,3.45
202,"wireless camera","found a better price",electronics,58,2,1470.2,735.1,3.45
202,"wireless camera","product did not match description",electronics,58,2,1102.65,551.33,3.45
202,"wireless camera","wrong item",electronics,58,2,2572.85,1286.43,3.45
217,"portable monitor","arrived damaged",electronics,58,2,343.75,171.88,3.45
217,"portable monitor",defective,electronics,58,2,275.0,137.5,3.45
439,"smart monitor","changed mind",electronics,58,2,1988.96,994.48,3.45
439,"smart monitor","no longer needed",electronics,58,2,3480.68,1740.34,3.45
439,"smart monitor","product did not match description",electronics,58,2,3480.68,1740.34,3.45
613,"compact camera","arrived damaged",electronics,58,2,689.55,344.77,3.45
613,"compact camera",defective,electronics,58,2,275.82,137.91,3.45
613,"compact camera","found a better price",electronics,58,2,827.46,413.73,3.45
613,"compact camera","product did not match description",electronics,58,2,551.64,275.82,3.45
786,"portable speaker","found a better price",electronics,58,2,1208.43,604.22,3.45
824,"compact headphones",defective,electronics,58,2,90.24,45.12,3.45
824,"compact headphones","no longer needed",electronics,58,2,45.12,22.56,3.45
829,"compact headphones",defective,electronics,58,2,502.74,251.37,3.45
993,"wireless camera",defective,electronics,58,2,1594.72,797.36,3.45
993,"wireless camera","wrong item",electronics,58,2,1594.72,797.36,3.45
1208,"portable camera","no longer needed",electronics,58,2,764.73,382.37,3.45
1208,"portable camera","wrong item",electronics,58,2,1274.55,637.27,3.45
90,"smart camera","changed mind",electronics,59,2,1553.2,776.6,3.39
90,"smart camera","found a better price",electronics,59,2,1164.9,582.45,3.39
637,"compact monitor","product did not match description",electronics,59,2,632.56,316.28,3.39
970,"smart camera",defective,electronics,59,2,1876.44,938.22,3.39
972,"smart speaker","wrong item",electronics,59,2,2449.9,1224.95,3.39
1016,"wireless speaker","changed mind",electronics,59,2,1901.92,950.96,3.39
1016,"wireless speaker","found a better price",electronics,59,2,1901.92,950.96,3.39
1051,"portable camera","arrived damaged",electronics,59,2,2395.86,1197.93,3.39
1051,"portable camera","found a better price",electronics,59,2,3194.48,1597.24,3.39
1051,"portable camera","wrong item",electronics,59,2,798.62,399.31,3.39
1255,"portable headphones","product did not match description",electronics,59,2,2952.67,1476.34,3.39
30,"wireless monitor","found a better price",electronics,60,2,1232.88,616.44,3.33
30,"wireless monitor","item arrived late",electronics,60,2,2876.72,1438.36,3.33
30,"wireless monitor","no longer needed",electronics,60,2,1643.84,821.92,3.33
30,"wireless monitor","wrong item",electronics,60,2,821.92,410.96,3.33
468,"smart headphones","changed mind",electronics,60,2,1348.55,674.27,3.33
468,"smart headphones","item arrived late",electronics,60,2,809.13,404.56,3.33
468,"smart headphones","product did not match description",electronics,60,2,539.42,269.71,3.33
881,"wireless camera",defective,electronics,60,2,1774.08,887.04,3.33
932,"wireless speaker","arrived damaged",electronics,60,2,3077.4,1538.7,3.33
932,"wireless speaker",defective,electronics,60,2,923.22,461.61,3.33
966,"compact speaker","arrived damaged",electronics,60,2,766.85,383.42,3.33
966,"compact speaker","found a better price",electronics,60,2,438.2,219.1,3.33
966,"compact speaker","item arrived late",electronics,60,2,657.3,328.65,3.33
1040,"compact camera","changed mind",electronics,60,2,2095.65,1047.83,3.33
1072,"wireless speaker","arrived damaged",electronics,60,2,1746.99,873.49,3.33
1191,"compact headphones","product did not match description",electronics,60,2,1122.35,561.17,3.33
1191,"compact headphones","wrong item",electronics,60,2,897.88,448.94,3.33
258,"smart speaker","arrived damaged",electronics,61,2,4787.0,2393.5,3.28
258,"smart speaker","product did not match description",electronics,61,2,957.4,478.7,3.28
271,"portable speaker",defective,electronics,61,2,680.4,340.2,3.28
595,"smart camera","arrived damaged",electronics,61,2,1219.84,609.92,3.28
595,"smart camera",defective,electronics,61,2,2134.72,1067.36,3.28
595,"smart camera","product did not match description",electronics,61,2,2439.68,1219.84,3.28
717,"wireless monitor","changed mind",electronics,61,2,349.05,174.53,3.28
717,"wireless monitor","found a better price",electronics,61,2,279.24,139.62,3.28
717,"wireless monitor","no longer needed",electronics,61,2,209.43,104.72,3.28
717,"wireless monitor","product did not match description",electronics,61,2,418.86,209.43,3.28
717,"wireless monitor","wrong item",electronics,61,2,558.48,279.24,3.28
729,"smart monitor","found a better price",electronics,61,2,356.68,178.34,3.28
729,"smart monitor","wrong item",electronics,61,2,445.85,222.93,3.28
938,"wireless speaker",defective,electronics,61,2,1794.55,897.28,3.28
938,"wireless speaker","item arrived late",electronics,61,2,1794.55,897.28,3.28
938,"wireless speaker","no longer needed",electronics,61,2,1794.55,897.28,3.28
938,"wireless speaker","product did not match description",electronics,61,2,1435.64,717.82,3.28
1064,"smart headphones","changed mind",electronics,61,2,829.28,414.64,3.28
1064,"smart headphones","item arrived late",electronics,61,2,414.64,207.32,3.28
1064,"smart headphones","no longer needed",electronics,61,2,1243.92,621.96,3.28
437,"wireless camera",defective,electronics,62,2,1937.2,968.6,3.23
437,"wireless camera","found a better price",electronics,62,2,2324.64,1162.32,3.23
437,"wireless camera","product did not match description",electronics,62,2,2712.08,1356.04,3.23
687,"portable monitor",defective,electronics,62,2,707.22,353.61,3.23
687,"portable monitor","product did not match description",electronics,62,2,707.22,353.61,3.23
28,"smart speaker","arrived damaged",electronics,63,2,358.59,179.3,3.17
28,"smart speaker","changed mind",electronics,63,2,358.59,179.3,3.17
28,"smart speaker",defective,electronics,63,2,956.24,478.12,3.17
28,"smart speaker","found a better price",electronics,63,2,836.71,418.36,3.17
117,"compact monitor","changed mind",electronics,63,2,1088.56,544.28,3.17
117,"compact monitor","found a better price",electronics,63,2,544.28,272.14,3.17
117,"compact monitor","product did not match description",electronics,63,2,1632.84,816.42,3.17
117,"compact monitor","wrong item",electronics,63,2,1088.56,544.28,3.17
319,"wireless monitor","arrived damaged",electronics,63,2,1637.56,818.78,3.17
319,"wireless monitor","no longer needed",electronics,63,2,2865.73,1432.87,3.17
319,"wireless monitor","wrong item",electronics,63,2,3275.12,1637.56,3.17
285,"smart speaker","arrived damaged",electronics,64,2,2207.75,1103.88,3.13
285,"smart speaker","changed mind",electronics,64,2,1766.2,883.1,3.13
285,"smart speaker","no longer needed",electronics,64,2,3973.95,1986.97,3.13
285,"smart speaker","wrong item",electronics,64,2,3090.85,1545.43,3.13
830,"smart monitor","arrived damaged",electronics,64,2,194.4,97.2,3.13
830,"smart monitor","product did not match description",electronics,64,2,97.2,48.6,3.13
1241,"portable camera","found a better price",electronics,64,2,868.2,434.1,3.13
1241,"portable camera","item arrived late",electronics,64,2,1085.25,542.63,3.13
422,"wireless monitor","arrived damaged",electronics,65,2,459.63,229.81,3.08
422,"wireless monitor","item arrived late",electronics,65,2,919.26,459.63,3.08
422,"wireless monitor","no longer needed",electronics,65,2,459.63,229.81,3.08
422,"wireless monitor","wrong item",electronics,65,2,459.63,229.81,3.08
804,"smart camera",defective,electronics,65,2,950.67,475.33,3.08
804,"smart camera","item arrived late",electronics,65,2,271.62,135.81,3.08
445,"portable monitor","changed mind",electronics,66,2,2302.79,1151.39,3.03
1192,"wireless camera","arrived damaged",electronics,33,1,171.7,171.7,3.03
1192,"wireless camera",defective,electronics,33,1,686.8,686.8,3.03
1192,"wireless camera","found a better price",electronics,33,1,515.1,515.1,3.03
1192,"wireless camera","item arrived late",electronics,33,1,515.1,515.1,3.03
154,"wireless camera",defective,electronics,67,2,83.6,41.8,2.99
154,"wireless camera","found a better price",electronics,67,2,83.6,41.8,2.99
383,"portable speaker","no longer needed",electronics,68,2,642.8,321.4,2.94
383,"portable speaker","product did not match description",electronics,68,2,385.68,192.84,2.94
1116,"smart speaker","wrong item",electronics,68,2,1375.2,687.6,2.94
946,"compact camera","arrived damaged",electronics,69,2,1469.37,734.68,2.9
946,"compact camera","no longer needed",electronics,69,2,419.82,209.91,2.9
1080,"smart camera","arrived damaged",electronics,70,2,449.92,224.96,2.86
1284,"portable camera","arrived damaged",electronics,35,1,423.99,423.99,2.86
1284,"portable camera","item arrived late",electronics,35,1,565.32,565.32,2.86
1284,"portable camera","no longer needed",electronics,35,1,282.66,282.66,2.86
1284,"portable camera","product did not match description",electronics,35,1,565.32,565.32,2.86
1194,"portable monitor","changed mind",electronics,36,1,825.28,825.28,2.78
1194,"portable monitor","item arrived late",electronics,36,1,412.64,412.64,2.78
1194,"portable monitor","wrong item",electronics,36,1,412.64,412.64,2.78
1199,"portable speaker","arrived damaged",electronics,36,1,463.4,463.4,2.78
1199,"portable speaker","changed mind",electronics,36,1,926.8,926.8,2.78
34,"smart camera","found a better price",electronics,37,1,1063.83,1063.83,2.7
34,"smart camera","no longer needed",electronics,37,1,709.22,709.22,2.7
34,"smart camera","product did not match description",electronics,37,1,354.61,354.61,2.7
216,"wireless camera","changed mind",electronics,37,1,143.7,143.7,2.7
216,"wireless camera","item arrived late",electronics,37,1,143.7,143.7,2.7
216,"wireless camera","product did not match description",electronics,37,1,143.7,143.7,2.7
553,"smart camera",defective,electronics,37,1,1377.55,1377.55,2.7
553,"smart camera","no longer needed",electronics,37,1,275.51,275.51,2.7
981,"smart camera","found a better price",electronics,37,1,90.64,90.64,2.7
981,"smart camera","item arrived late",electronics,37,1,45.32,45.32,2.7
981,"smart camera","no longer needed",electronics,37,1,45.32,45.32,2.7
981,"smart camera","wrong item",electronics,37,1,135.96,135.96,2.7
58,"portable headphones","arrived damaged",electronics,38,1,402.09,402.09,2.63
58,"portable headphones","found a better price",electronics,38,1,1206.27,1206.27,2.63
58,"portable headphones","no longer needed",electronics,38,1,402.09,402.09,2.63
857,"portable speaker","changed mind",electronics,38,1,62.54,62.54,2.63
857,"portable speaker","product did not match description",electronics,38,1,187.62,187.62,2.63
857,"portable speaker","wrong item",electronics,38,1,250.16,250.16,2.63
936,"smart monitor","arrived damaged",electronics,38,1,719.1,719.1,2.63
936,"smart monitor","wrong item",electronics,38,1,1198.5,1198.5,2.63
141,"smart speaker","found a better price",electronics,40,1,1252.4,1252.4,2.5
141,"smart speaker","product did not match description",electronics,40,1,250.48,250.48,2.5
235,"portable monitor","found a better price",electronics,40,1,803.01,803.01,2.5
235,"portable monitor","no longer needed",electronics,40,1,267.67,267.67,2.5
235,"portable monitor","product did not match description",electronics,40,1,267.67,267.67,2.5
235,"portable monitor","wrong item",electronics,40,1,535.34,535.34,2.5
469,"compact speaker","found a better price",electronics,40,1,331.66,331.66,2.5
469,"compact speaker","no longer needed",electronics,40,1,331.66,331.66,2.5
1131,"smart headphones","arrived damaged",electronics,40,1,223.28,223.28,2.5
1131,"smart headphones","changed mind",electronics,40,1,223.28,223.28,2.5
1131,"smart headphones","found a better price",electronics,40,1,669.84,669.84,2.5
1131,"smart headphones","product did not match description",electronics,40,1,223.28,223.28,2.5
1275,"portable camera","found a better price",electronics,40,1,509.28,509.28,2.5
1275,"portable camera","item arrived late",electronics,40,1,679.04,679.04,2.5
1275,"portable camera","no longer needed",electronics,40,1,679.04,679.04,2.5
1275,"portable camera","wrong item",electronics,40,1,339.52,339.52,2.5
146,"wireless headphones","changed mind",electronics,41,1,251.49,251.49,2.44
146,"wireless headphones","found a better price",electronics,41,1,754.47,754.47,2.44
314,"portable monitor","arrived damaged",electronics,41,1,397.81,397.81,2.44
314,"portable monitor","item arrived late",electronics,41,1,1989.05,1989.05,2.44
314,"portable monitor","no longer needed",electronics,41,1,1591.24,1591.24,2.44
514,"smart speaker",defective,electronics,41,1,61.56,61.56,2.44
514,"smart speaker","found a better price",electronics,41,1,246.24,246.24,2.44
514,"smart speaker","product did not match description",electronics,41,1,61.56,61.56,2.44
908,"smart camera","item arrived late",electronics,41,1,421.4,421.4,2.44
998,"compact speaker",defective,electronics,41,1,107.21,107.21,2.44
998,"compact speaker","item arrived late",electronics,41,1,107.21,107.21,2.44
760,"wireless monitor","changed mind",electronics,42,1,150.57,150.57,2.38
760,"wireless monitor",defective,electronics,42,1,301.14,301.14,2.38
760,"wireless monitor","item arrived late",electronics,42,1,150.57,150.57,2.38
1070,"wireless headphones","changed mind",electronics,42,1,290.87,290.87,2.38
1070,"wireless headphones","found a better price",electronics,42,1,581.74,581.74,2.38
1070,"wireless headphones","product did not match description",electronics,42,1,1163.48,1163.48,2.38
1168,"compact monitor","found a better price",electronics,42,1,829.68,829.68,2.38
1168,"compact monitor","no longer needed",electronics,42,1,1659.36,1659.36,2.38
1168,"compact monitor","wrong item",electronics,42,1,2074.2,2074.2,2.38
4,"wireless headphones","arrived damaged",electronics,43,1,178.96,178.96,2.33
4,"wireless headphones","changed mind",electronics,43,1,447.4,447.4,2.33
4,"wireless headphones","item arrived late",electronics,43,1,89.48,89.48,2.33
4,"wireless headphones","no longer needed",electronics,43,1,89.48,89.48,2.33
4,"wireless headphones","wrong item",electronics,43,1,178.96,178.96,2.33
43,"wireless headphones",defective,electronics,43,1,481.92,481.92,2.33
43,"wireless headphones","item arrived late",electronics,43,1,963.84,963.84,2.33
43,"wireless headphones","no longer needed",electronics,43,1,481.92,481.92,2.33
43,"wireless headphones","product did not match description",electronics,43,1,481.92,481.92,2.33
43,"wireless headphones","wrong item",electronics,43,1,1445.76,1445.76,2.33
129,"portable camera",defective,electronics,43,1,595.53,595.53,2.33
129,"portable camera","found a better price",electronics,43,1,397.02,397.02,2.33
129,"portable camera","no longer needed",electronics,43,1,397.02,397.02,2.33
129,"portable camera","product did not match description",electronics,43,1,397.02,397.02,2.33
320,"portable speaker","arrived damaged",electronics,43,1,501.8,501.8,2.33
320,"portable speaker","changed mind",electronics,43,1,250.9,250.9,2.33
320,"portable speaker","item arrived late",electronics,43,1,501.8,501.8,2.33
320,"portable speaker","no longer needed",electronics,43,1,376.35,376.35,2.33
320,"portable speaker","wrong item",electronics,43,1,250.9,250.9,2.33
576,"portable monitor","wrong item",electronics,43,1,1203.45,1203.45,2.33
666,"smart speaker",defective,electronics,43,1,708.96,708.96,2.33
690,"wireless headphones","changed mind",electronics,44,1,618.76,618.76,2.27
690,"wireless headphones","found a better price",electronics,44,1,1237.52,1237.52,2.27
690,"wireless headphones","no longer needed",electronics,44,1,928.14,928.14,2.27
690,"wireless headphones","wrong item",electronics,44,1,309.38,309.38,2.27
704,"portable speaker","found a better price",electronics,44,1,259.17,259.17,2.27
704,"portable speaker","item arrived late",electronics,44,1,172.78,172.78,2.27
704,"portable speaker","wrong item",electronics,44,1,172.78,172.78,2.27
793,"smart monitor",defective,electronics,44,1,735.64,735.64,2.27
793,"smart monitor","found a better price",electronics,44,1,1103.46,1103.46,2.27
793,"smart monitor","product did not match description",electronics,44,1,1103.46,1103.46,2.27
793,"smart monitor","wrong item",electronics,44,1,367.82,367.82,2.27
798,"portable camera",defective,electronics,44,1,245.32,245.32,2.27
798,"portable camera","no longer needed",electronics,44,1,245.32,245.32,2.27
798,"portable camera","product did not match description",electronics,44,1,490.64,490.64,2.27
798,"portable camera","wrong item",electronics,44,1,367.98,367.98,2.27
808,"compact speaker","arrived damaged",electronics,44,1,199.7,199.7,2.27
863,"smart headphones","wrong item",electronics,44,1,444.39,444.39,2.27
1117,"compact speaker","product did not match description",electronics,44,1,96.93,96.93,2.27
1117,"compact speaker","wrong item",electronics,44,1,96.93,96.93,2.27
1145,"portable monitor","wrong item",electronics,44,1,377.13,377.13,2.27
1259,"portable monitor","arrived damaged",electronics,44,1,1604.7,1604.7,2.27
1259,"portable monitor","found a better price",electronics,44,1,641.88,641.88,2.27
1259,"portable monitor","no longer needed",electronics,44,1,1604.7,1604.7,2.27
1259,"portable monitor","product did not match description",electronics,44,1,962.82,962.82,2.27
1260,"compact monitor",defective,electronics,44,1,340.33,340.33,2.27
1260,"compact monitor","no longer needed",electronics,44,1,340.33,340.33,2.27
1260,"compact monitor","wrong item",electronics,44,1,1701.65,1701.65,2.27
80,"smart monitor",defective,electronics,45,1,488.04,488.04,2.22
80,"smart monitor","found a better price",electronics,45,1,244.02,244.02,2.22
327,"portable camera","arrived damaged",electronics,45,1,647.85,647.85,2.22
327,"portable camera","found a better price",electronics,45,1,863.8,863.8,2.22
327,"portable camera","product did not match description",electronics,45,1,431.9,431.9,2.22
414,"smart headphones","found a better price",electronics,45,1,396.41,396.41,2.22
414,"smart headphones","no longer needed",electronics,45,1,1982.05,1982.05,2.22
562,"portable headphones","changed mind",electronics,45,1,174.15,174.15,2.22
562,"portable headphones","no longer needed",electronics,45,1,174.15,174.15,2.22
562,"portable headphones","product did not match description",electronics,45,1,348.3,348.3,2.22
632,"portable headphones","arrived damaged",electronics,45,1,76.92,76.92,2.22
632,"portable headphones",defective,electronics,45,1,19.23,19.23,2.22
632,"portable headphones","found a better price",electronics,45,1,38.46,38.46,2.22
632,"portable headphones","no longer needed",electronics,45,1,38.46,38.46,2.22
705,"smart speaker","found a better price",electronics,45,1,562.45,562.45,2.22
705,"smart speaker","item arrived late",electronics,45,1,337.47,337.47,2.22
705,"smart speaker","no longer needed",electronics,45,1,562.45,562.45,2.22
930,"smart camera","arrived damaged",electronics,45,1,115.96,115.96,2.22
930,"smart camera","found a better price",electronics,45,1,231.92,231.92,2.22
930,"smart camera","product did not match description",electronics,45,1,231.92,231.92,2.22
990,"smart monitor","arrived damaged",electronics,45,1,241.95,241.95,2.22
990,"smart monitor","wrong item",electronics,45,1,80.65,80.65,2.22
1126,"wireless speaker",defective,electronics,45,1,1228.17,1228.17,2.22
1126,"wireless speaker","found a better price",electronics,45,1,1228.17,1228.17,2.22
1126,"wireless speaker","item arrived late",electronics,45,1,409.39,409.39,2.22
1126,"wireless speaker","product did not match description",electronics,45,1,818.78,818.78,2.22
1156,"smart camera","changed mind",electronics,45,1,793.9,793.9,2.22
1156,"smart camera","item arrived late",electronics,45,1,1587.8,1587.8,2.22
1264,"compact headphones","arrived damaged",electronics,45,1,42.12,42.12,2.22
1264,"compact headphones","changed mind",electronics,45,1,42.12,42.12,2.22
1264,"compact headphones","no longer needed",electronics,45,1,10.53,10.53,2.22
1264,"compact headphones","product did not match description",electronics,45,1,31.59,31.59,2.22
86,"wireless headphones","changed mind",electronics,46,1,120.2,120.2,2.17
86,"wireless headphones",defective,electronics,46,1,60.1,60.1,2.17
86,"wireless headphones","product did not match description",electronics,46,1,60.1,60.1,2.17
86,"wireless headphones","wrong item",electronics,46,1,60.1,60.1,2.17
318,"portable speaker","arrived damaged",electronics,46,1,731.76,731.76,2.17
318,"portable speaker","changed mind",electronics,46,1,1463.52,1463.52,2.17
