return_id,product_id,product_name,refunded_amount
RET-72197664,193,"portable monitor",60.3
RET-78242771,1178,"wireless headphones",238.66
RET-78242771,709,"elegant lamp",329.42
RET-78242771,817,"interactive blocks",160.26
RET-78242771,150,"classic anthology",764.04
RET-78242771,1161,"stylish sweater",17.75
RET-78242771,1192,"wireless camera",171.7
RET-01417362,948,"rustic rug",810.65
RET-01417362,728,"elegant table",92.84
RET-01417362,18,"hardcover guide",68.85
RET-01417362,974,"stylish jeans",1059.35
RET-01417362,808,"compact speaker",998.5
RET-70713796,483,"wireless monitor",1750.88
RET-70713796,485,"illustrated guide",240.35
RET-70713796,235,"portable monitor",535.34
RET-70713796,1224,"modern guide",498.69
RET-70713796,75,"colorful doll",1560.88
RET-88461622,157,"rustic chair",790.83
RET-88461622,1232,"comfortable shirt",1357.3
RET-88461622,635,"colorful blocks",106.93
RET-88461622,440,"modern anthology",1088.34
RET-88461622,822,"stylish shirt",1477.2
RET-22801388,222,"stylish jeans",71.31
RET-22801388,369,"stylish jeans",236.63
RET-22801388,543,"modern lamp",414.5
RET-22801388,255,"hardcover novel",764.7
RET-22801388,200,"portable speaker",262.23
RET-04414381,352,"educational doll",901.17
RET-04414381,693,"rustic table",912.2
RET-04414381,1133,"portable camera",22.43
RET-04414381,1185,"comfortable shirt",1378.38
RET-04414381,596,"fun blocks",433.26
RET-04414381,667,"elegant chair",42.03
RET-04414381,1166,"modern anthology",429.1
RET-31742767,1027,"durable jacket",359.4
RET-31742767,27,"stylish jeans",325.33
RET-77925362,1032,"stylish jeans",689.85
RET-77925362,350,"cozy lamp",156.55
RET-77925362,937,"modern guide",1100.48
RET-77925362,62,"colorful car",363.45
RET-77925362,639,"classic novel",1839.4
RET-77925362,1004,"durable jacket",337.96
RET-77925362,602,"modern chair",474.23
RET-77925362,213,"fun puzzle",1383.96
RET-06020917,294,"colorful blocks",815.88
RET-06020917,498,"modern lamp",324.99
RET-99492923,250,"fun puzzle",331.54
RET-00528635,400,"modern lamp",253.56
RET-00528635,755,"educational doll",783.74
RET-00528635,815,"illustrated memoir",751.28
RET-00528635,1210,"classic memoir",473.06
RET-00528635,201,"durable jacket",2149.45
RET-00528635,907,"modern memoir",64.24
RET-14033996,956,"comfortable shirt",469.32
RET-14033996,650,"elegant rug",385.78
RET-14033996,850,"compact camera",344.59
RET-81289325,566,"hardcover memoir",232.23
RET-81289325,156,"comfortable shirt",497.44
RET-81289325,782,"hardcover guide",136.83
RET-81289325,1060,"modern chair",695.32
RET-81289325,174,"classic memoir",1718.2
RET-81289325,816,"rustic lamp",1210.95
RET-58049128,738,"colorful blocks",433.38
RET-58049128,617,"illustrated anthology",466.46
RET-67531033,131,"educational car",175.88
RET-67531033,687,"portable monitor",235.74
RET-67531033,1149,"stylish jeans",67.42
RET-67531033,1155,"rustic table",486.46
RET-67531033,767,"interactive doll",387.56
RET-80625062,1003,"classic guide",154.04
RET-88007025,202,"wireless camera",1102.65
RET-88007025,2,"classic jeans",916.25
RET-88007025,27,"stylish jeans",975.99
RET-88007025,1152,"modern table",365.28
RET-88007025,318,"portable speaker",1463.52
RET-88007025,787,"smart speaker",1231.5
RET-96109205,24,"compact headphones",358.2
RET-96109205,703,"modern chair",506.19
RET-96109205,812,"interactive car",527.76
RET-96109205,921,"colorful car",953.46
RET-96109205,890,"comfortable shirt",479.04
RET-44172931,1136,"cozy lamp",590.14
RET-44172931,514,"smart speaker",61.56
RET-39494387,8,"wireless headphones",626.15
RET-39494387,898,"fun blocks",63.31
RET-39494387,882,"fun doll",197.2
RET-39494387,873,"comfortable sweater",166.09
RET-60997966,613,"compact camera",137.91
RET-62867200,659,"illustrated anthology",112.32
RET-62867200,1256,"comfortable shirt",1185.0
RET-62867200,57,"stylish sweater",134.5
RET-62867200,74,"classic shirt",2083.65
RET-62867200,819,"fun blocks",1500.56
RET-15494375,316,"portable monitor",62.48
RET-77306437,498,"modern lamp",324.99
RET-77306437,548,"durable sweater",1885.4
RET-77306437,187,"smart monitor",1713.8
RET-77306437,380,"elegant table",241.36
RET-77306437,911,"illustrated anthology",211.26
RET-77306437,167,"classic sweater",803.65
RET-77306437,503,"cozy table",1156.65
RET-77306437,1053,"modern chair",2282.55
RET-77306437,517,"portable speaker",765.36
RET-38123378,765,"colorful puzzle",992.46
RET-38123378,740,"colorful blocks",2662.8
RET-38123378,88,"illustrated guide",1124.04
RET-38123378,383,"portable speaker",514.24
RET-38123378,160,"fun blocks",1378.41
RET-38123378,456,"cozy table",105.74
RET-38123378,353,"classic novel",1346.8
RET-38123378,869,"interactive blocks",932.49
RET-38123378,684,"colorful puzzle",294.94
RET-28504368,502,"cozy rug",774.15
RET-28504368,227,"hardcover anthology",2133.05
RET-28504368,699,"interactive blocks",249.58
RET-45912850,1015,"fun blocks",119.31
RET-45912850,678,"rustic chair",488.79
RET-45912850,364,"classic sweater",1063.83
RET-45912850,117,"compact monitor",1088.56
RET-45912850,1103,"rustic lamp",601.4
RET-45912850,140,"stylish jeans",46.54
RET-45912850,716,"comfortable jacket",586.8
RET-65248343,399,"rustic rug",407.06
RET-79405515,1179,"durable jeans",498.99
RET-44750817,182,"interactive puzzle",49.07
RET-44750817,940,"colorful puzzle",300.98
RET-44750817,662,"colorful blocks",22.0
RET-44750817,615,"comfortable sweater",1240.8
RET-44750817,732,"comfortable jeans",854.28
RET-44750817,605,"comfortable shirt",319.05
RET-39058684,802,"wireless monitor",336.61
RET-18072477,549,"modern anthology",274.1
RET-18072477,47,"modern guide",213.55
RET-18072477,1087,"educational blocks",186.54
RET-18072477,583,"portable headphones",958.23
RET-18072477,17,"elegant rug",282.48
RET-18072477,742,"interactive car",79.69
RET-18072477,859,"smart headphones",190.28
RET-18072477,1058,"comfortable sweater",731.13
RET-18072477,434,"modern anthology",225.08
RET-21430358,1117,"compact speaker",96.93
RET-76681473,752,"elegant table",439.18
RET-35055643,988,"modern rug",1122.45
RET-35055643,1099,"elegant lamp",566.4
RET-35055643,60,"compact camera",464.2
RET-35055643,1103,"rustic lamp",240.56
RET-35055643,1032,"stylish jeans",229.95
RET-96798098,444,"classic jacket",870.0
RET-96798098,983,"classic jacket",500.73
RET-96798098,549,"modern anthology",137.05
RET-96798098,822,"stylish shirt",738.6
RET-96798098,505,"illustrated memoir",1602.15
RET-74142925,860,"modern rug",207.72
RET-74142925,1210,"classic memoir",473.06
RET-71897716,828,"interactive car",366.18
RET-98931424,47,"modern guide",427.1
RET-98931424,143,"educational blocks",339.12
RET-24403829,123,"elegant lamp",94.56
RET-00388560,280,"stylish sweater",84.64
RET-00388560,159,"smart speaker",1828.2
RET-00388560,646,"modern chair",108.22
RET-00388560,831,"interactive doll",1417.32
RET-00388560,351,"compact speaker",287.76
RET-00388560,653,"classic sweater",1065.8
RET-00388560,1038,"rustic table",702.0
RET-44890993,668,"illustrated anthology",773.22
RET-37961135,943,"durable shirt",698.85
RET-37961135,590,"modern guide",206.92
RET-37961135,231,"cozy chair",1247.76
RET-74237590,888,"educational blocks",1261.83
RET-74237590,591,"rustic rug",378.97
RET-74237590,1125,"durable sweater",1436.61
RET-74237590,782,"hardcover guide",136.83
RET-74237590,41,"fun blocks",1247.16
RET-74237590,756,"stylish jeans",229.56
RET-74237590,1057,"stylish sweater",102.6
RET-34918138,899,"compact monitor",1208.01
RET-34918138,270,"cozy table",687.26
RET-34918138,1164,"wireless speaker",654.3
RET-34918138,392,"educational blocks",244.55
RET-34918138,1049,"wireless monitor",1243.35
RET-34918138,314,"portable monitor",1591.24
RET-34918138,154,"wireless camera",41.8
RET-34918138,1133,"portable camera",67.29
RET-58264987,1016,"wireless speaker",1901.92
RET-24145311,1076,"colorful car",393.84
RET-24145311,279,"comfortable shirt",255.2
RET-24145311,980,"fun blocks",1164.9
RET-24145311,1273,"interactive car",513.28
RET-24145311,367,"comfortable jeans",254.31
RET-24145311,317,"illustrated anthology",1683.4
RET-14727189,473,"hardcover memoir",573.39
RET-14727189,1142,"classic anthology",796.88
RET-14727189,616,"rustic rug",243.54
RET-14727189,927,"hardcover memoir",1959.45
RET-14727189,645,"cozy rug",475.96
RET-14727189,993,"wireless camera",1196.04
RET-14727189,882,"fun doll",197.2
RET-14727189,769,"compact headphones",696.36
RET-32857880,213,"fun puzzle",461.32
RET-32857880,104,"rustic chair",217.82
RET-33393374,165,"modern rug",307.08
RET-33393374,404,"stylish shirt",129.12
RET-33393374,993,"wireless camera",398.68
RET-33612681,605,"comfortable shirt",319.05
RET-33612681,525,"colorful car",593.01
RET-33612681,285,"smart speaker",1324.65
RET-33612681,986,"illustrated novel",363.54
RET-33612681,886,"illustrated guide",895.5
RET-33612681,946,"compact camera",419.82
RET-33612681,1218,"illustrated guide",686.88
RET-33612681,275,"classic memoir",1384.47
RET-33612681,611,"classic shirt",14.56
RET-13505405,253,"cozy table",409.09
RET-13505405,938,"wireless speaker",717.82
RET-40438888,101,"hardcover guide",1325.24
RET-40438888,867,"stylish jacket",94.54
RET-40438888,1192,"wireless camera",171.7
RET-40438888,289,"fun puzzle",702.32
RET-40438888,550,"wireless camera",135.46
RET-48622395,1189,"smart monitor",200.86
RET-48622395,1183,"educational doll",2480.85
RET-48622395,200,"portable speaker",349.64
RET-48622395,381,"educational car",359.96
RET-22503032,1019,"fun doll",77.72
RET-22503032,197,"stylish sweater",1766.52
RET-46198308,162,"wireless headphones",87.6
RET-46198308,747,"comfortable sweater",204.2
RET-46198308,817,"interactive blocks",160.26
RET-46198308,1053,"modern chair",1369.53
RET-46198308,1280,"modern guide",1098.66
RET-46198308,1077,"durable shirt",132.54
RET-46198308,783,"modern guide",247.29
RET-13088006,962,"rustic rug",1383.8
RET-13088006,832,"classic jacket",319.98
RET-37671471,942,"modern lamp",109.55
RET-37671471,1003,"classic guide",462.12
RET-37671471,1225,"modern table",839.22
RET-37671471,422,"wireless monitor",306.42
RET-37671471,483,"wireless monitor",1313.16
RET-99166427,602,"modern chair",948.46
RET-99166427,517,"portable speaker",1530.72
RET-99166427,552,"hardcover anthology",422.16
RET-99166427,1031,"stylish jeans",949.1
RET-99166427,187,"smart monitor",685.52
RET-99166427,947,"cozy lamp",27.6
RET-99166427,698,"classic anthology",925.65
RET-99166427,113,"cozy rug",231.84
RET-99166427,429,"interactive blocks",1969.2
RET-99166427,324,"stylish shirt",520.86
RET-28945717,1067,"portable camera",771.0
RET-28945717,1114,"modern rug",392.38
RET-28945717,372,"illustrated guide",397.7
RET-28945717,1062,"portable speaker",2158.4
RET-28945717,162,"wireless headphones",109.5
RET-28945717,629,"compact headphones",2461.7
RET-28945717,479,"classic memoir",904.62
RET-16642212,367,"comfortable jeans",84.77
RET-56277261,456,"cozy table",105.74
RET-56277261,193,"portable monitor",60.3
RET-56277261,922,"durable jeans",1305.03
RET-56277261,726,"rustic rug",910.86
RET-56277261,147,"interactive doll",336.8
RET-56277261,313,"illustrated guide",280.71
RET-56277261,24,"compact headphones",358.2
RET-56277261,383,"portable speaker",385.68
RET-56277261,433,"colorful doll",399.7
RET-56277261,740,"colorful blocks",332.85
RET-66713651,909,"illustrated memoir",723.36
RET-66713651,223,"smart speaker",167.56
RET-66713651,351,"compact speaker",863.28
RET-66713651,961,"stylish sweater",446.48
RET-66713651,540,"modern guide",478.63
RET-66713651,460,"classic guide",497.8
RET-66713651,808,"compact speaker",798.8
RET-66713651,1211,"interactive doll",930.48
RET-66713651,1009,"comfortable jacket",345.36
RET-43391157,208,"interactive doll",352.47
RET-43391157,81,"compact speaker",985.06
RET-43391157,1194,"portable monitor",412.64
RET-43391157,167,"classic sweater",160.73
RET-11800577,924,"portable headphones",279.49
RET-11800577,901,"modern rug",353.84
RET-11800577,88,"illustrated guide",374.68
RET-11800577,198,"cozy table",437.94
RET-11800577,335,"elegant table",781.52
RET-40086690,860,"modern rug",623.16
RET-40086690,201,"durable jacket",1719.56
RET-40086690,529,"educational puzzle",109.74
RET-75871082,246,"interactive car",483.34
RET-75871082,758,"modern rug",464.55
RET-75871082,265,"durable shirt",999.9
RET-12276335,731,"smart monitor",297.04
RET-12276335,503,"cozy table",925.32
RET-12276335,194,"interactive blocks",1048.53
RET-12276335,980,"fun blocks",776.6
RET-12276335,423,"comfortable shirt",71.7
RET-12276335,690,"wireless headphones",309.38
RET-12276335,943,"durable shirt",232.95
RET-46318650,296,"hardcover novel",629.34
RET-46318650,426,"fun blocks",291.97
RET-46318650,862,"portable headphones",269.34
RET-06545850,572,"interactive blocks",342.42
RET-06545850,946,"compact camera",629.73
RET-06545850,563,"educational blocks",796.58
RET-06545850,97,"durable sweater",1083.04
RET-06545850,630,"comfortable jacket",1973.92
RET-06545850,899,"compact monitor",2013.35
RET-06545850,767,"interactive doll",1550.24
RET-17461307,1144,"fun puzzle",520.08
RET-17461307,882,"fun doll",591.6
RET-17461307,295,"classic shirt",247.44
RET-17461307,1191,"compact headphones",224.47
RET-17461307,775,"hardcover anthology",440.28
RET-17461307,580,"classic guide",1192.35
RET-17461307,303,"interactive doll",1935.65
RET-17461307,287,"illustrated novel",178.2
RET-17461307,292,"elegant rug",1264.26
RET-17461307,353,"classic novel",336.7
RET-15449320,588,"classic sweater",609.06
RET-15449320,1183,"educational doll",2480.85
RET-15449320,954,"classic anthology",1133.48
RET-15449320,260,"illustrated guide",263.45
RET-15449320,1194,"portable monitor",412.64
RET-68271226,1043,"classic shirt",100.9
RET-68271226,610,"durable shirt",232.09
RET-68271226,197,"stylish sweater",883.26
RET-68271226,986,"illustrated novel",242.36
RET-92268119,1092,"elegant chair",939.2
RET-92268119,866,"wireless camera",520.98
RET-35817403,117,"compact monitor",1088.56
RET-35817403,1160,"modern table",294.62
RET-35817403,570,"wireless speaker",700.08
RET-35817403,1153,"interactive puzzle",2396.4
RET-35817403,48,"classic memoir",1989.48
RET-35817403,189,"interactive puzzle",53.2
RET-35817403,73,"modern memoir",888.84
RET-29755391,1204,"durable jeans",688.78
RET-55253853,839,"smart headphones",201.84
RET-55253853,752,"elegant table",439.18
RET-55253853,1147,"cozy table",666.75
RET-55253853,1191,"compact headphones",448.94
RET-87493558,1166,"modern anthology",214.55
RET-87493558,507,"elegant lamp",330.6
RET-87493558,91,"modern chair",88.4
RET-87493558,319,"wireless monitor",409.39
RET-87493558,1048,"modern chair",919.96
RET-87493558,1046,"elegant lamp",16.67
RET-26664863,137,"modern lamp",441.62
RET-26664863,230,"fun car",536.37
RET-26664863,190,"cozy lamp",167.93
RET-26664863,289,"fun puzzle",351.16
RET-26664863,526,"classic sweater",129.61
RET-26664863,564,"elegant chair",12.26
RET-90740994,627,"educational doll",409.07
RET-90740994,891,"wireless camera",214.3
RET-90740994,770,"classic sweater",248.97
RET-91984721,576,"portable monitor",962.76
RET-91984721,397,"modern chair",833.46
RET-91984721,1054,"rustic chair",326.73
RET-91984721,70,"cozy chair",60.14
RET-91984721,420,"cozy table",210.24
RET-91984721,212,"comfortable jacket",1337.7
RET-91984721,198,"cozy table",1751.76
RET-91984721,879,"fun car",364.62
RET-68097850,374,"interactive blocks",170.28
RET-68097850,373,"smart headphones",289.18
RET-43210300,1094,"comfortable sweater",1565.7
RET-43210300,764,"modern memoir",1128.27
RET-43210300,1263,"interactive blocks",153.06
RET-79790991,193,"portable monitor",30.15
RET-79790991,120,"comfortable sweater",488.56
RET-79790991,50,"illustrated guide",265.67
RET-79790991,297,"rustic lamp",672.76
RET-79790991,579,"portable camera",348.61
RET-21896015,1226,"stylish jacket",882.36
RET-21896015,620,"classic novel",237.08
RET-21896015,580,"classic guide",1987.25
RET-21896015,1122,"cozy chair",1005.44
RET-21896015,617,"illustrated anthology",932.92
RET-21896015,790,"durable shirt",948.68
RET-65124487,129,"portable camera",198.51
RET-65124487,293,"illustrated memoir",292.94
RET-65124487,184,"classic jeans",481.93
RET-65124487,505,"illustrated memoir",640.86
RET-65124487,787,"smart speaker",492.6
RET-65124487,164,"compact speaker",375.41
RET-65124487,351,"compact speaker",287.76
RET-62656451,594,"compact headphones",78.68
RET-60287712,282,"elegant table",463.23
RET-60287712,384,"classic guide",2123.6
RET-60287712,700,"modern guide",436.43
RET-60287712,744,"modern guide",60.8
RET-60287712,1080,"smart camera",224.96
RET-60287712,1029,"comfortable shirt",1679.2
RET-60287712,5,"illustrated guide",534.7
RET-60287712,592,"fun doll",209.66
RET-31994779,1063,"interactive puzzle",392.53
RET-31994779,1286,"modern memoir",400.35
RET-31994779,506,"wireless headphones",45.4
RET-31994779,1132,"elegant rug",225.96
RET-31994779,1112,"classic guide",367.9
RET-31994779,112,"modern table",301.2
RET-61630075,1197,"elegant table",175.26
RET-61630075,210,"durable sweater",380.28
RET-61630075,203,"fun doll",293.5
RET-61630075,1132,"elegant rug",169.47
RET-61630075,510,"hardcover anthology",936.48
RET-61630075,523,"elegant table",849.24
RET-61630075,136,"rustic chair",846.26
RET-61630075,48,"classic memoir",1492.11
RET-95760561,1016,"wireless speaker",475.48
RET-56223305,794,"colorful doll",1104.72
RET-56223305,55,"fun car",67.52
RET-56223305,1258,"durable sweater",338.5
RET-56223305,13,"smart monitor",29.68
RET-56223305,491,"compact speaker",662.1
RET-56223305,604,"modern table",308.28
RET-56223305,740,"colorful blocks",665.7
RET-56223305,556,"classic jacket",234.33
RET-56223305,128,"classic novel",951.62
RET-27598776,866,"wireless camera",173.66
RET-93551356,386,"durable shirt",308.8
RET-77605458,485,"illustrated guide",240.35
RET-77605458,476,"comfortable jacket",1362.64
RET-77605458,5,"illustrated guide",802.05
RET-77605458,607,"stylish sweater",478.02
RET-77605458,134,"classic jeans",422.3
RET-77605458,132,"cozy lamp",1406.8
RET-77605458,45,"classic memoir",595.17
RET-77605458,96,"rustic rug",69.6
RET-77605458,1241,"portable camera",434.1
RET-77605458,17,"elegant rug",1129.92
RET-80808644,1144,"fun puzzle",780.12
RET-80808644,719,"durable sweater",1134.72
RET-80808644,1089,"modern novel",599.44
RET-80808644,711,"modern table",2122.3
RET-80808644,133,"classic sweater",123.69
RET-80808644,104,"rustic chair",108.91
RET-80808644,121,"colorful car",715.84
RET-20251276,1131,"smart headphones",223.28
RET-20251276,274,"colorful blocks",873.69
RET-20251276,735,"portable headphones",350.38
RET-20251276,1236,"modern guide",18.62
RET-22758737,1017,"interactive blocks",1321.36
RET-22758737,298,"compact monitor",1955.85
RET-22758737,1022,"fun doll",583.71
RET-22758737,1041,"classic novel",56.18
RET-22758737,1011,"stylish jacket",258.6
RET-22758737,663,"smart camera",761.8
RET-22758737,688,"rustic table",124.72
RET-94787779,847,"interactive blocks",651.63
RET-94787779,992,"stylish sweater",1292.04
RET-63872766,1272,"modern memoir",433.2
RET-63872766,592,"fun doll",419.32
RET-07170900,195,"classic guide",1877.04
RET-07170900,12,"classic sweater",813.96
RET-07170900,862,"portable headphones",404.01
RET-07170900,439,"smart monitor",994.48
RET-97323167,1198,"interactive puzzle",1156.08
RET-97323167,1073,"fun puzzle",326.24
RET-97323167,281,"smart camera",215.05
RET-14375924,309,"stylish jeans",495.53
RET-14375924,823,"illustrated guide",199.76
RET-14375924,780,"rustic chair",514.1
RET-14375924,42,"wireless speaker",344.27
RET-14375924,622,"stylish shirt",342.69
RET-14375924,1194,"portable monitor",412.64
RET-14375924,96,"rustic rug",23.2
RET-14375924,336,"fun car",1891.2
RET-14375924,539,"hardcover anthology",490.16
RET-76667218,7,"illustrated memoir",725.9
RET-76667218,21,"stylish jacket",474.0
RET-12718964,3,"fun car",759.96
RET-12718964,321,"modern lamp",1253.88
RET-12718964,668,"illustrated anthology",515.48
RET-12718964,1090,"portable camera",744.28
RET-12718964,1250,"stylish shirt",800.94
RET-12718964,803,"illustrated novel",1511.76
RET-12718964,101,"hardcover guide",662.62
RET-12718964,511,"elegant rug",54.7
RET-16961543,365,"modern chair",342.58
RET-16961543,30,"wireless monitor",410.96
RET-16961543,346,"compact speaker",211.29
RET-16961543,699,"interactive blocks",748.74
RET-16961543,823,"illustrated guide",199.76
RET-16961543,632,"portable headphones",57.69
RET-74364243,904,"elegant chair",572.3
RET-74364243,39,"elegant rug",1935.9
RET-74364243,934,"cozy rug",369.48
RET-74364243,553,"smart camera",275.51
RET-74364243,150,"classic anthology",1910.1
RET-96231416,791,"stylish jeans",75.66
RET-96231416,1093,"modern chair",199.9
RET-96231416,88,"illustrated guide",749.36
RET-15739990,999,"classic jacket",164.36
RET-15739990,1006,"cozy rug",87.91
RET-15739990,849,"elegant chair",39.0
RET-15739990,89,"classic novel",248.35
RET-15739990,1170,"rustic chair",553.89
RET-15739990,698,"classic anthology",1542.75
RET-15739990,450,"portable monitor",1367.05
RET-15739990,516,"hardcover anthology",65.98
RET-15739990,578,"colorful doll",625.6
RET-83529232,522,"interactive doll",347.02
RET-62502254,613,"compact camera",137.91
RET-62502254,116,"rustic chair",301.05
RET-62502254,1240,"fun doll",269.5
RET-35283597,722,"educational car",219.24
RET-35283597,1130,"fun car",852.94
RET-35283597,147,"interactive doll",505.2
RET-35283597,30,"wireless monitor",821.92
RET-35283597,82,"fun puzzle",276.79
RET-34291121,804,"smart camera",271.62
RET-34291121,1261,"educational doll",743.92
RET-34291121,964,"fun blocks",197.32
RET-34291121,696,"colorful blocks",804.09
RET-34291121,461,"cozy rug",54.86
RET-34291121,663,"smart camera",1142.7
RET-40184637,1057,"stylish sweater",61.56
RET-35830931,278,"fun blocks",566.85
RET-35830931,417,"durable shirt",950.28
RET-35830931,428,"hardcover memoir",35.04
RET-35830931,671,"durable sweater",390.76
RET-35830931,942,"modern lamp",547.75
RET-35830931,384,"classic guide",424.72
RET-80398711,1064,"smart headphones",207.32
RET-80398711,754,"durable sweater",611.16
RET-80398711,1034,"interactive doll",249.26
RET-80398711,296,"hardcover novel",629.34
RET-60400862,1215,"hardcover memoir",56.7
RET-60400862,907,"modern memoir",192.72
RET-60400862,135,"durable jeans",557.55
RET-60400862,258,"smart speaker",1914.8
RET-79483573,1013,"compact speaker",181.31
RET-79483573,111,"comfortable jeans",310.3
RET-96321476,604,"modern table",154.14
RET-96321476,982,"classic jeans",46.54
RET-96321476,445,"portable monitor",1644.85
RET-96321476,39,"elegant rug",1161.54
RET-96321476,585,"modern novel",758.35
RET-96321476,1098,"portable speaker",635.8
RET-96321476,402,"illustrated novel",149.5
RET-76575216,432,"stylish sweater",439.88
RET-76575216,230,"fun car",178.79
RET-76575216,4,"wireless headphones",178.96
RET-76575216,1271,"interactive car",821.2
RET-20396163,191,"portable speaker",8.5
RET-20396163,907,"modern memoir",256.96
RET-20396163,10,"interactive doll",829.68
RET-20396163,1198,"interactive puzzle",770.72
RET-20396163,916,"educational doll",245.95
RET-35143032,591,"rustic rug",378.97
RET-59166003,947,"cozy lamp",18.4
RET-37867232,322,"stylish sweater",436.46
RET-37867232,747,"comfortable sweater",306.3
RET-37867232,102,"classic guide",1386.0
RET-37867232,970,"smart camera",1563.7
RET-37867232,848,"modern anthology",1340.1
RET-37867232,217,"portable monitor",68.75
RET-37867232,346,"compact speaker",140.86
RET-37867232,842,"smart speaker",190.35
RET-12817764,438,"educational doll",1311.68
RET-12817764,44,"stylish jeans",1482.69
RET-12817764,858,"educational doll",1699.32
RET-12817764,383,"portable speaker",514.24
RET-12817764,617,"illustrated anthology",1166.15
RET-12817764,236,"illustrated guide",425.02
RET-12817764,917,"fun puzzle",691.6
RET-12817764,114,"stylish shirt",556.68
RET-12817764,1165,"interactive puzzle",307.84
RET-12817764,449,"portable camera",1059.93
RET-80451319,682,"smart headphones",468.38
RET-80451319,731,"smart monitor",297.04
RET-80451319,1181,"rustic table",1342.65
RET-45799124,1227,"classic memoir",636.12
RET-45799124,128,"classic novel",475.81
RET-45799124,1141,"illustrated anthology",153.6
RET-45799124,1121,"illustrated novel",61.16
RET-45799124,94,"classic sweater",323.48
RET-45799124,892,"modern anthology",1502.04
RET-45799124,235,"portable monitor",1338.35
RET-45799124,916,"educational doll",737.85
RET-93430687,473,"hardcover memoir",382.26
RET-93430687,421,"rustic table",360.66
RET-93430687,316,"portable monitor",15.62
RET-93430687,49,"cozy rug",552.42
RET-93430687,788,"educational doll",571.28
RET-93430687,282,"elegant table",1389.69
RET-06639244,565,"durable shirt",90.9
RET-05984109,417,"durable shirt",950.28
RET-84079539,79,"durable sweater",248.73
RET-84079539,849,"elegant chair",19.5
RET-84079539,755,"educational doll",1567.48
RET-84079539,528,"cozy lamp",621.06
RET-84079539,676,"classic guide",540.0
RET-91297376,90,"smart camera",776.6
RET-91297376,1248,"comfortable jeans",477.56
RET-91297376,466,"hardcover memoir",715.28
RET-37495108,545,"classic shirt",30.07
RET-22669991,1210,"classic memoir",236.53
RET-22669991,1169,"illustrated guide",658.59
RET-22669991,923,"wireless monitor",44.8
RET-06955706,1230,"durable jacket",66.7
RET-06955706,898,"fun blocks",189.93
RET-06955706,962,"rustic rug",1729.75
RET-06955706,84,"modern memoir",493.54
RET-06955706,667,"elegant chair",28.02
RET-06955706,1035,"hardcover novel",172.24
RET-06955706,978,"compact speaker",1076.34
RET-06955706,1050,"rustic table",889.52
RET-41947465,438,"educational doll",327.92
RET-41947465,290,"stylish sweater",579.26
RET-41947465,802,"wireless monitor",673.22
RET-68778039,257,"colorful blocks",206.44
RET-68778039,795,"educational blocks",204.2
RET-68778039,204,"rustic table",21.97
RET-68778039,1102,"wireless headphones",429.08
RET-28777891,1013,"compact speaker",362.62
RET-65659545,67,"cozy chair",236.92
RET-65659545,669,"comfortable shirt",743.08
RET-65659545,1150,"portable headphones",356.11
RET-65659545,290,"stylish sweater",579.26
RET-65659545,7,"illustrated memoir",725.9
RET-43151020,41,"fun blocks",2078.6
RET-43151020,1059,"educational puzzle",1600.08
RET-43151020,798,"portable camera",245.32
RET-25186250,1148,"educational car",83.28
RET-50226112,180,"classic shirt",307.4
RET-50226112,1079,"colorful car",326.47
RET-50226112,824,"compact headphones",11.28
RET-50226112,316,"portable monitor",31.24
RET-50226112,16,"educational blocks",794.62
RET-50226112,852,"classic anthology",197.18
RET-50226112,739,"smart monitor",69.89
RET-50226112,1081,"classic anthology",417.33
RET-19498775,1040,"compact camera",1257.39
RET-19498775,1032,"stylish jeans",919.8
RET-19498775,1096,"educational car",603.35
RET-19498775,239,"hardcover memoir",249.21
RET-19498775,853,"comfortable sweater",862.58
RET-59221108,103,"illustrated memoir",1113.78
RET-59221108,172,"elegant chair",92.85
RET-59221108,384,"classic guide",849.44
RET-59221108,233,"hardcover guide",653.1
RET-59221108,1050,"rustic table",667.14
RET-59221108,760,"wireless monitor",752.85
RET-59221108,1096,"educational car",603.35
RET-59221108,1012,"rustic rug",146.86
RET-03761100,829,"compact headphones",71.82
RET-03761100,671,"durable sweater",293.07
RET-03761100,1014,"elegant rug",834.69
RET-03761100,725,"colorful puzzle",1038.93
RET-03761100,869,"interactive blocks",621.66
RET-03761100,180,"classic shirt",153.7
RET-27601504,685,"modern guide",111.95
RET-27601504,996,"smart monitor",140.96
RET-27601504,1048,"modern chair",919.96
RET-80943714,1121,"illustrated novel",91.74
RET-80943714,850,"compact camera",1378.36
RET-80943714,985,"durable sweater",754.62
RET-80943714,163,"compact monitor",935.36
RET-80943714,815,"illustrated memoir",375.64
RET-80943714,806,"cozy lamp",410.99
RET-80943714,168,"compact monitor",374.96
RET-28301018,886,"illustrated guide",298.5
RET-77428370,436,"comfortable sweater",1274.35
RET-77428370,1033,"stylish shirt",1911.84
RET-77428370,1065,"colorful blocks",253.35
RET-77428370,840,"colorful puzzle",1012.35
RET-77428370,873,"comfortable sweater",498.27
RET-77428370,142,"durable shirt",368.37
RET-77428370,989,"hardcover guide",2026.2
RET-77428370,515,"modern memoir",1371.12
RET-11139663,486,"colorful puzzle",19.45
RET-31934800,142,"durable shirt",245.58
RET-31934800,288,"hardcover guide",930.87
RET-31934800,587,"portable camera",269.7
